Frame,Left Arm Angle,Right Arm Angle,Left Leg Angle,Right Leg Angle,CoM Velocity,Move Successful
0,62.91285910961459,108.24578549234508,158.97617859684706,158.07715338940898,0.0,No
1,75.5520238141201,101.63764045597526,160.88941609451115,157.78111331839136,0.967871501040756,No
2,75.5520238141201,101.63764045597526,160.88941609451115,157.78111331839136,0.967871501040756,No
3,75.5520238141201,101.63764045597526,160.88941609451115,157.78111331839136,0.967871501040756,No
4,75.5520238141201,101.63764045597526,160.88941609451115,157.78111331839136,0.967871501040756,No
5,75.5520238141201,101.63764045597526,160.88941609451115,157.78111331839136,0.967871501040756,No
6,75.5520238141201,101.63764045597526,160.88941609451115,157.78111331839136,0.967871501040756,No
7,75.5520238141201,101.63764045597526,160.88941609451115,157.78111331839136,0.967871501040756,No
8,75.5520238141201,101.63764045597526,160.88941609451115,157.78111331839136,0.967871501040756,No
9,75.5520238141201,101.63764045597526,160.88941609451115,157.78111331839136,0.967871501040756,No
10,75.5520238141201,101.63764045597526,160.88941609451115,157.78111331839136,0.967871501040756,No
11,75.5520238141201,101.63764045597526,160.88941609451115,157.78111331839136,0.967871501040756,No
12,75.5520238141201,101.63764045597526,160.88941609451115,157.78111331839136,0.967871501040756,No
13,75.5520238141201,101.63764045597526,160.88941609451115,157.78111331839136,0.967871501040756,No
14,75.5520238141201,101.63764045597526,160.88941609451115,157.78111331839136,0.967871501040756,No
15,75.5520238141201,101.63764045597526,160.88941609451115,157.78111331839136,0.967871501040756,No
16,75.5520238141201,101.63764045597526,160.88941609451115,157.78111331839136,0.967871501040756,No
17,75.5520238141201,101.63764045597526,160.88941609451115,157.78111331839136,0.967871501040756,No
18,75.5520238141201,101.63764045597526,160.88941609451115,157.78111331839136,0.967871501040756,No
19,75.5520238141201,101.63764045597526,160.88941609451115,157.78111331839136,0.967871501040756,No
20,75.5520238141201,101.63764045597526,160.88941609451115,157.78111331839136,0.967871501040756,No
21,75.5520238141201,101.63764045597526,160.88941609451115,157.78111331839136,0.967871501040756,No
22,75.5520238141201,101.63764045597526,160.88941609451115,157.78111331839136,0.967871501040756,No
