Frame,Left Arm Angle,Right Arm Angle,Left Leg Angle,Right Leg Angle,CoM Velocity,Move Successful
0,61.13852362324258,96.37074140603364,163.39817549467946,150.29893304231172,0,No
1,81.53698082970274,141.89964631057717,162.39305268216177,151.08192959753217,2.190314968103295,No
2,90.56532466156645,128.02336687004257,159.41020873726242,150.52297713519815,0.6925530190465372,No
3,91.16619412479061,100.14680595340752,160.9228091621714,150.34364453502602,0.7257946189673369,No
4,89.52006604392889,123.67648887657776,160.68841567165114,150.5932981476169,0.22060459078152855,No
5,91.89050769738726,129.63746248185657,164.44514117909813,151.58075482925466,0.24852855568291798,No
6,90.98989193390463,140.77082069855345,165.8879270757462,153.5601091173189,0.280202038862439,No
7,90.96629613391809,145.38134589678535,164.0449488622854,153.4499365899079,0.4739562603070607,No
8,95.22865323128477,123.55504201129385,164.35974088924036,154.578065658117,0.07141142583627676,No
9,94.04940242739357,111.85439444069966,164.3715678089788,155.233893909544,0.3827019959720805,No
10,102.33719748383463,110.41065233807463,163.50805299069526,155.2512272332376,0.05131445512074549,No
11,85.06005969309933,85.9288621871304,165.7034083734797,157.27916684586947,0.7879376756702707,No
12,84.63882941109061,91.07219980744283,167.65864888844723,158.47876179196493,0.10609636675226455,No
13,83.55964227182103,103.16679148299016,166.5013603155451,161.07666180313998,0.6483133093915016,No
14,82.00980982092018,133.51855783867873,166.4447009920178,158.90791403990423,2.098212754374587,No
15,87.154914332618,135.86753160313654,165.98886333430445,159.67631103787545,0.14459030722947916,No
16,89.22337172299595,137.83247270597036,166.584839813715,162.73969595730435,0.07046372311888435,No
17,81.93284870761939,135.87832697543735,167.59470971599458,163.53687587217598,0.9545247531738689,No
18,77.94871256313331,128.47785831878693,170.37714421866693,167.16597507837267,0.2852204042959964,No
19,85.85127602702917,128.50732228222577,169.88261741025337,164.5571272899936,0.1985445604952794,No
20,78.47820483270556,131.54342559569193,169.42053080736133,161.26650225025293,0.1628178063147453,No
21,81.0556962696658,124.52252397550764,171.06788062621177,160.76652145976382,0.19804968207160475,No
22,79.06875552239153,129.95355621671575,170.6014978539118,162.97286604985473,0.12471455443974995,No
23,76.63115959732782,132.5553273441335,168.11736151657766,157.86950133764182,1.282588806632025,No
24,77.46109492050442,131.5305204039259,168.6479150473817,156.89520853656097,0.45447761656544816,No
25,73.58794649360814,129.1035842647673,169.15180454688203,156.54517083713867,0.2913841104181433,No
26,74.44334438670671,135.53163298055645,170.1250067073819,155.94952873654242,0.6254259425106192,No
27,78.27078143704874,135.45534214468987,168.88282365436785,154.61186066073972,0.1085218470984312,No
28,74.9938155059138,141.7080311083189,168.6315224111732,154.44376201807648,0.6309359776557427,No
29,72.7800764677995,122.26859134215712,171.33758054914603,154.86013878463032,0.21054987545682732,No
30,68.87882741793635,121.74642290240965,170.89343366815726,154.59720195616885,0.04433791128626553,No
31,68.4863910510467,117.87666885568991,170.42212115269885,154.4140109795846,0.37239753964911093,No
32,79.21683821984952,97.57986605670388,170.18084939975995,154.20648343587996,0.6955374559492356,No
33,66.5232241678576,103.95058390554823,170.5174307727728,155.1316267566563,0.6282719337595651,No
34,76.33040802709175,92.3876116541577,169.67598936201793,154.34082603831354,0.5356840017266213,No
35,66.88853319257068,89.94602045248114,169.44902029389937,155.3341210751519,0.5401962561302889,No
36,61.9862742688486,84.48861379831006,168.9798753269897,157.1732144756375,1.2674422442882853,No
37,59.247960790158636,82.9357784014396,168.40729802264272,155.56800755598937,0.5230679364014714,No
38,61.21369503679023,80.23291521640617,171.36279986571256,155.73557163349477,0.3018992805619375,No
39,75.20765876275819,81.21946759393344,172.7201242311043,158.9401402783978,2.177177924367606,No
40,74.66586429840365,83.70601830887847,173.0988730354903,157.33953039549507,0.5637129806996521,No
41,68.50575752064051,77.09759977573295,173.0296209377077,156.75630144061827,0.2481805596354619,No
42,67.44322625593013,75.00239248114313,174.4746928614405,154.85547383257966,0.29720595820587437,No
43,76.6415559726106,79.87042950429137,173.47403718504395,155.52323626896984,0.1544712881949792,No
44,77.55349319780365,85.56271340704065,174.33325446098962,160.45143196355644,0.7442663038544767,No
45,68.98143548689646,105.30066982864271,174.80150494595557,158.30925337139337,0.9408683518252123,No
46,72.39695917378516,99.64677121380183,174.17631064924223,160.0743833326915,0.12574374414769304,No
47,74.73380939840095,91.85485278460682,174.64156398538304,160.11761942168394,0.7943457436229852,No
48,75.36888103452405,123.08149244278026,175.81904312732468,162.07360958850066,0.7464831204875119,No
49,75.70007675178117,125.22035261159847,176.89047251674808,162.54067883682524,0.9280520956883099,No
50,76.46008977245351,117.80554950648107,174.61952158068652,163.03382656045795,0.614541659871699,No
51,77.36735217375269,98.99974850836203,174.94464925874925,161.5949760328942,0.22221597705300605,No
52,78.91893006413243,85.42546820209341,175.87411477174896,162.2013671360415,0.5246541788920186,No
53,72.06000770114952,117.77113160920005,175.8089471092995,161.82511191763535,0.5393840033846122,No
54,72.31886768916762,142.04149695691711,176.24749042381168,161.44757552799035,3.110309514654146,No
55,63.58705250920407,141.33892980345152,176.02731390140247,156.89911966201126,0.2848098846727561,No
56,89.21943138375255,157.09012421265643,175.13723946703277,156.6771356375098,2.940047686191056,No
57,97.09935630880678,158.97686788153467,174.8145854843769,155.3542537597179,0.3093976130142402,No
58,117.20150719415935,159.94445274068613,174.2613619508536,154.45693820535033,0.5031428023737033,No
59,123.16953003045434,166.29575191339828,173.66885197058784,152.09482472629458,1.1548651648019177,No
60,150.53892803494432,160.6536146720394,174.71486265131182,152.95638013743994,0.37196181552829594,No
61,158.9475453450586,162.04988946356704,174.46265196398483,154.65955300500227,1.6561208771387017,No
62,156.113274328751,164.80716531599543,175.62107592547133,158.7770327065513,0.3834202282847946,No
63,157.92735842872983,165.68341555625156,178.128099923811,157.46122702522527,1.3888013784066409,No
64,157.71342372087602,163.1264026510133,175.7637997983273,155.90399057427587,0.6238148391482801,No
65,158.920692804478,160.64247708346667,174.70328731825114,157.43200055752038,0.6415161697347643,No
66,157.99360125802124,160.6252417998336,174.6790138566702,155.96717725762252,0.3190437138513151,No
67,155.62222563148012,156.59660803205617,175.93724116881498,159.50657382274085,0.9032970240030485,No
68,155.55230681319284,151.13481883227914,174.4540162220004,158.1061829839786,0.9583607763597485,No
69,154.42106868096093,149.26718384184937,174.88116525287094,155.70678935258914,0.6560610803474924,No
70,156.8181999359984,150.4660413917419,172.35911306036016,155.76941409850357,0.4512530741589821,No
71,156.6987960766899,147.80310914868687,166.02936122152596,156.83069851164328,0.48369322448327695,No
72,161.00128080108013,142.30992659511122,98.91428432075631,121.86375727433654,1.029758641413983,No
73,160.60264051576777,150.94878540261266,140.26632613519413,140.35183953319336,0.10840699473074324,No
74,163.16370591868196,145.5352720180169,78.1778610857924,80.82900726931054,0.6970651934599038,No
75,163.02822563256294,144.355048546986,67.39173839059411,62.035355539066515,0.3155611143831518,No
76,161.38387616711907,130.03895605269798,118.49826903054567,102.81874903738439,0.7877050200606662,No
77,158.8844894384961,146.98966194973357,168.77287444039015,129.6365140225113,0.56185786102024,No
78,159.1436630729031,164.1753275545055,172.36813272412246,153.8815537736736,0.7318938543506919,No
