Frame,Left Arm Angle,Right Arm Angle,Left Leg Angle,Right Leg Angle,CoM Velocity,Move Successful
0,74.7731668291164,99.5613085943417,161.39731745467185,156.13093394054576,0,No
1,80.96804907478582,115.75114626759272,164.71631741722777,156.20283468811834,1.408471311128831,No
2,85.44619195590913,113.93121262410183,165.98647878959576,156.84288670804958,0.27944037812079403,No
3,90.42005146208145,82.63491308718496,167.02136975988589,157.34631853966334,1.465578391279956,No
4,87.60485748802695,79.69120390856529,167.0031102732722,156.8777156830799,0.4077001578424255,No
5,85.48099737609185,83.59811560634009,166.8444034517073,156.9508046398257,0.09742150426990488,No
6,83.65731382268417,71.66164021096107,167.29140932463025,157.54656930638777,1.3427846793725844,No
7,81.33854568019552,70.86264871863713,164.28572448555397,157.77621198159343,0.8196518818860409,No
8,69.19973448834004,76.24017080702843,165.30056651883888,158.645893616137,0.8673130299825814,No
9,64.85801187500978,68.92060052699416,164.7605876603438,158.27916354650884,0.24173665135842706,No
10,69.53953068489203,73.53069135452299,165.47807531032564,159.94159895349443,0.9213180202554386,No
11,79.45921640224321,84.731412613785,165.04008472660252,161.63931345107065,0.502502235326315,No
12,72.41074559794934,99.04937999042906,165.04624351505853,161.2236264746601,0.14132683903860846,No
13,85.46253279366056,114.32315848603007,165.0743298651539,160.53963677497555,0.32422463762982723,No
14,72.291628816457,134.7574182861247,165.51119103584426,161.23730656684918,0.2753726739656088,No
15,74.9681624105863,138.89225548918802,167.81970618874607,161.87805105483298,0.579655370573067,No
16,90.01114576550026,147.61565764562644,168.19342840289914,162.41017969144357,0.48084024369600253,No
17,67.43125211895035,141.57315227759807,167.41288304628532,161.5624532044551,0.3679824002148682,No
18,107.45105784377866,145.75027524506626,171.35675157531742,162.08339852907872,2.150838637370936,No
19,94.83901206174741,147.95283186216648,173.23013571408308,162.57853654636617,1.2369084574860894,No
20,113.86091857974145,152.6170886806116,175.1124500883207,162.39638746004903,1.614827253145068,No
21,89.92914515216677,153.96194851232508,173.31742356701434,158.53994400303878,0.6215464116666373,No
22,131.15234594699464,160.25753511072767,172.76575026493808,155.86798158343638,0.7831672914808813,No
23,97.77998334186697,158.4498080326432,174.5548480227929,153.2459334180211,0.8586129344629357,No
24,153.05114810059044,160.38462561441935,175.60401673417581,149.73749046626816,0.7802404325317585,No
25,147.1463223707604,164.277132716669,175.38129263144268,152.91375853456915,0.23102563736580792,No
26,142.50459083864516,166.1890855219559,174.31392991826615,151.92190609196214,0.3287671519270514,No
27,151.95511100658078,167.93155494966257,174.9943319449757,152.6520347008127,0.5637683801304026,No
28,157.48693619665715,163.9343733219579,173.47404620064697,150.39630950511824,0.7477649097531395,No
29,155.67896363547655,164.14082891983955,172.39728094994274,149.4329132884392,0.16735861183939113,No
30,156.69516912865888,161.99419133137255,171.54618802556345,149.8376410171885,1.332728573172679,No
31,155.44257817624012,161.15581712901795,171.67462198489923,152.49737150571238,1.2618840254370216,No
32,155.60876421422938,160.3542790002229,171.1132042705672,148.32347490552468,0.5045927605182919,No
33,155.17535002707913,158.7615716354076,170.19728811137458,147.29161328456797,0.8929431407288722,No
34,153.8814259010155,161.44790291333885,175.02343385767662,152.59085692913564,0.765668108668393,No
35,152.92747385732503,153.3146622568838,177.5224804809101,151.39166014043343,0.4664098051820629,No
36,152.13692448648908,149.34881808712663,178.68746828378744,152.64735200989622,0.31690252112908435,No
37,152.29737032040472,148.95764220918525,178.28715683077994,153.56850009295653,0.2847405037468606,No
38,158.8073437743453,145.77815062280013,177.01235941547893,155.79682508439265,0.3250519142441664,No
39,160.66642412990976,150.37217151826565,175.17848109336813,158.6572791651476,0.36411122843936344,No
40,164.65853385063014,152.4122321328106,172.1773374316777,156.7094138826489,0.689378183345559,No
41,163.17789613834952,155.0175776584188,178.4812915132249,163.1606309866372,0.5514571416372588,No
42,162.74536670212947,162.03379956219138,174.90353226990945,160.2190002151583,0.7716094635982239,No
43,162.42606283545317,164.61286875878503,174.2474541179771,159.51419913001922,0.1705983915045412,No
44,161.58967906738556,166.888635638139,173.38227823307187,160.93460207494078,0.08141229834722179,No
45,161.21942165688515,169.47852358385566,174.99943837594347,160.8152323525688,0.24916705491541805,No
46,160.70398667223097,171.8741817245896,175.26480747787068,158.41722059862377,0.15473679676407381,No
47,160.5923381300088,168.28693406432225,173.82924428174925,154.71337563627299,0.31217577351981907,No
48,161.32708626573688,169.259358848365,176.9261485834248,157.1550210516268,0.6257824525577879,No
49,158.83186140603993,166.3704625343388,175.8255476273774,150.29366515993055,1.321519354878297,No
50,158.9670130590799,162.18115078304973,143.84334380566395,116.34301058503507,0.45445136034304223,No
51,159.89757262848303,141.24403877243563,91.22445174501243,94.0964253074713,1.5765232281848585,No
52,160.40563380851182,150.2949984373755,95.26533533260846,74.22259588531334,0.7620684379999038,No
53,147.02296208028523,139.98037670156168,162.00049367047313,126.17603063527834,0.8692275793799215,No
