Frame,Left Arm Angle,Right Arm Angle,Left Leg Angle,Right Leg Angle,CoM Velocity,Move Successful
0,62.91285910961459,108.24578549234508,158.97617859684706,158.07715338940898,0,No
1,75.5520238141201,101.63764045597526,160.88941609451115,157.78111331839136,0.9678715010407559,No
2,70.44422304201424,92.00384828341154,162.5646045286661,156.1208902966467,0.3954038992310873,No
3,70.4524728459399,95.66185516088885,166.3875519303066,159.6487268813173,1.2967882949314071,No
4,70.47409456076099,97.14560455884781,168.46232433789314,157.4795146170877,0.3140334758138871,No
5,72.17121995950556,102.90813744562041,168.37979577831902,156.4485612744303,0.31013091659767833,No
6,92.19546794794705,135.05779230882288,169.29828247371074,157.72269443863206,1.0146545721623454,No
7,83.87219403291715,136.79561441462013,170.696662702975,155.470024563302,0.4961260770545316,No
8,68.95480208514871,135.09121996489228,170.47019004361294,154.84403367241566,1.2486331394671788,No
9,67.21690288061819,133.6031768814945,171.068976562357,155.11281240013977,0.8416448087059901,No
10,70.57852008184177,126.92790471135024,170.36467445880385,156.38553441312678,0.1310633538117542,No
11,68.99580220328876,150.0068639037471,170.1291654603616,152.4263519059669,0.14217367626183958,No
12,70.2735993861389,144.5222986040833,172.0184150218938,153.78953037885978,0.23455218875598963,No
13,71.03465787304422,153.11667043241823,172.3754695608673,157.70297019042383,0.17580846007964154,No
14,71.9078113139892,151.41522981555445,171.9718837994453,156.72152349104562,0.32492196258025774,No
15,69.124469604807,149.2106553464482,171.4462609924112,160.03196633795986,0.0907085542745035,No
16,71.82534786643727,144.41767811996317,170.02125173423468,157.28398898722048,0.7891115318636143,No
17,77.12508106853693,149.7614077636637,171.45550015456328,157.10823657088673,0.5429715208521869,No
18,73.64199414724716,119.5357648420478,171.02902114395332,153.4225135710403,0.8854716466424175,No
19,76.60594400819177,120.15930291218626,171.99529725976714,153.84513634783954,0.3064290559622267,No
20,84.1963365657033,128.3923929518693,173.92813136556407,153.20051841051682,0.42022276994873575,No
21,74.28163899151362,141.46713535761734,175.86603821082747,154.28794154376183,0.6547060293769907,No
22,69.73948485160459,119.78817347163772,177.25856325482795,158.13918250358813,0.3781333045427949,No
23,77.04331264232393,137.7927846318079,176.31947486547585,159.46276621040647,0.2397869041539323,No
24,73.11302144238911,121.28389317705549,175.76183575293413,159.43344668402213,0.49310346848475917,No
25,71.63176405058978,106.15173783742019,175.09966258605462,158.05664423080302,0.306576382019128,No
26,67.44025030144147,112.68639149400813,174.30502665048004,155.14369497228208,0.7386101871210569,No
27,67.29367271496183,114.47783940553306,174.61024407660636,155.2073436757135,0.4550582337474929,No
28,71.17958096965616,103.66727271977543,175.0196422540952,159.23139750173218,0.3667129136062748,No
29,74.90548986010523,116.76953977836489,174.8951838523241,158.6402187136681,0.5981483440333188,No
30,75.18305759612005,110.38266889405789,173.7009307460796,160.01764761554884,0.20249885548544935,No
31,73.34885577160362,114.5468484902095,172.8617439445952,158.15830109624343,0.2205486432527045,No
32,72.90195803545039,111.37232106800968,172.73329847989115,157.09928885850056,0.05510050424150166,No
33,73.98741771548401,116.78576894140599,176.02802674404356,157.43368625645638,0.3390006959907052,No
34,74.93718728716551,114.16711853587874,174.6989314044548,158.25752221424406,0.32591658448570754,No
35,70.17536679603326,126.90220259957619,174.12803607623437,155.3485216105747,0.3806947623108975,No
36,73.47065249260697,103.95618148153298,172.52040673580433,153.63240567222175,0.5057296173731749,No
37,79.93263543645207,100.88921777291837,174.28529990429485,156.79496590940255,0.7490355229230707,No
38,80.29478699126076,110.73439351256651,176.51282729368253,158.68353209054058,0.22034534193618247,No
