Frame,Left Arm Angle,Right Arm Angle,Left Leg Angle,Right Leg Angle,CoM Velocity,Move Successful
0,68.67729485752218,135.57395133278186,171.2234101149236,152.15821991419128,0,No
1,82.13222900701626,144.43467307807322,174.3377617915568,156.84736134589832,0.7206699237475298,No
2,85.72210635119258,145.7063720671947,176.22038570543825,156.5918991798106,0.39535285623918837,No
3,102.48781929999896,151.51505293767423,178.53180276962166,157.3794523769793,1.5027019399904182,No
4,121.22204049604706,154.08819957258595,179.80053318820313,158.13060638646715,0.20750917613797998,No
5,123.16750234926042,153.8501400500636,179.2932421628259,158.91017308367344,1.3859399356293536,No
6,134.1147802560745,150.6649961822368,179.64979012737436,159.4280924252977,0.11697045057178013,No
7,136.64788251896155,152.16317888486572,179.5758761484877,159.63058655838316,0.20873794958313358,No
8,155.2276152106361,151.83524443070905,179.57181671565957,163.45114193532612,0.1296082593059253,No
9,154.67537629288412,151.32534535584838,179.22834431845462,166.92304765670585,0.21508448452288312,No
10,152.47597057034687,150.33061448545064,179.08269292047768,165.53235854681742,0.1957067828518874,No
11,156.39073856314036,153.56951483906377,179.6614375742708,165.49971191110575,0.22281021712349308,No
12,161.76331186898182,156.54486941068515,178.91944874041545,166.00594108749522,0.9467642369337206,No
13,141.0560293943245,152.78662664305025,179.15241306999448,167.24281768136626,0.40895779182079295,No
14,144.309988403084,151.26901418301026,177.7329651563491,166.4221920873968,0.16630797546327472,No
15,147.4143825095048,149.39410196947873,178.87143725234856,168.46401500993653,0.03139548594733454,No
16,137.68425987789132,151.1312824593748,178.4555440813235,170.38997420821053,0.3628102207597265,No
17,132.29933858738838,155.3007869295599,177.89435525336248,169.71070697919376,0.44710473969986914,No
18,141.86768982706914,156.33960114527596,178.44444427846827,169.44282967687136,0.5530033280612747,No
19,142.30713318958271,156.9506412237472,178.4385725212842,163.66883485080754,0.6179387193991634,No
20,141.7211266636191,156.02855285411124,178.02525653026655,160.649987970043,0.891310124190152,No
21,138.5348664406349,153.93532057463972,177.00736567427776,159.11012511030867,0.719572971824119,No
22,132.12789725714268,152.3945239269226,177.28970816160975,158.9799741741333,0.8931517224560278,No
23,125.80643824007862,153.30384918883612,176.2251421356466,158.57176137554563,0.058873008311374486,No
24,113.77129245882688,152.77521945287893,176.48306644934942,158.89731389202046,2.352400384405402,No
25,91.16755227124908,151.68854724589255,176.06233148302425,159.7381923388633,1.5782029613738264,No
26,74.43782016401553,152.9537281560395,175.75366590750716,160.8388554648969,0.8397633979360185,No
27,65.92056942797517,147.69395094218092,175.42419097845374,165.03132787182676,1.7685942235078065,No
28,67.90320296962307,148.10954547245842,175.38706004680242,166.56050555090152,1.2412897841727732,No
29,62.30660628400134,139.33220093274306,175.02485933972162,161.19072618919287,0.26182100546268816,No
30,64.00240463877317,146.53042465881921,175.808195149055,162.24598060544955,0.7587467025349784,No
31,57.21434853667655,135.67289842739908,175.4226167596008,159.38180314799854,1.344915889342311,No
32,59.81905148079086,144.89210873571525,174.30977185097797,162.13607299811838,1.3858194058085314,No
33,65.16731828180062,141.302257683211,174.5072228434925,159.79707647916808,0.1896246918427664,No
34,59.98712806353613,128.4815401320062,174.58356443232427,159.6036255919095,1.1510771975631233,No
35,61.37079575672389,136.0754833696035,174.658949208059,161.47458428924597,0.14651624222118886,No
36,60.57769097501846,139.05855495077518,174.46440364730756,163.6899670515157,0.4732348604662536,No
37,62.18690874539389,140.8582114139961,174.4736416205932,162.82629460514053,0.010429294660703569,No
38,61.25216171254005,125.75661798005149,174.8333798595163,161.47917094221793,0.29273546578448234,No
39,64.50780516072732,128.72686828536933,174.90560412098347,160.0817627679028,0.07223188757356727,No
40,70.93182931522813,135.48885520366443,174.67029623259597,160.25409782365645,0.3829820350827635,No
41,58.6821350462134,135.24961149735358,173.25687890989119,160.3255505457418,1.9712266499372317,No
42,62.28541045363704,137.966806017796,172.45661139594625,161.9944521671069,0.531235012220068,No
43,63.95801229400348,145.08056030175572,172.16993465502745,161.82647492277522,0.6461913864568609,No
44,65.32679407835143,143.33700384360293,171.19423589509793,162.44594997827383,0.5974408864280577,No
45,57.24734241461818,133.78815158735785,170.96784722241466,163.2615315674663,0.9616430909636384,No
46,83.85774997723847,146.4524211113771,171.8100580823666,164.80038985868987,1.8511977319639417,No
47,88.27497185116347,152.6765940470371,172.68668835068007,164.46858775447137,2.3157625274880265,No
48,100.20053298416809,139.23370122111217,171.9799858357884,162.09639297577073,4.347875692910071,No
49,130.23626195760994,152.78543048427366,175.26061578032628,160.17243823315732,4.149321439494719,No
50,138.3840753345609,163.5400163138919,177.01827583497277,159.2424477778427,0.44102589803624737,No
