Frame,Left Arm Angle,Right Arm Angle,Left Leg Angle,Right Leg Angle,CoM Velocity,Move Successful
0,90.16446442635794,107.52807557694918,160.27396697280636,160.77897843211983,0,No
1,90.15836796538386,126.55738157561665,160.8383813838278,162.68575568960637,0.12560030438131636,No
2,79.01916307102354,92.12043271165055,163.7642766275776,161.3727318030925,0.888925537323596,No
3,71.13425814280939,97.9402344290959,166.5513714616334,160.5611184436435,0.7964376031800353,No
4,66.72175367332824,92.85245646223775,167.62560865649718,160.66821588141465,0.8700939604265586,No
5,68.81651212501038,91.01136924769746,168.99784173403168,161.66045757285528,0.6708743338192058,No
6,72.56585009895232,117.67492803881946,168.76853938524528,161.91046119260454,0.4574489630395706,No
7,72.34053895061635,119.74696222705802,168.40607155027226,160.85926741287506,1.0580894594886157,No
8,79.08390206391215,129.0899718665786,169.76992589021313,165.57593187949956,0.40388139730920036,No
9,72.80244456078852,126.4365549168515,170.8712377678965,167.00102996188605,0.07602573745050861,No
10,60.95914055697184,91.14008603996855,172.4989299639604,164.62490541539665,1.1466639189391283,No
11,76.82894786076521,130.30469904977548,172.6325402147013,166.64862581554067,0.4122779497999671,No
12,69.80723382274533,129.17530012068195,172.42684643376856,165.94217398311102,0.2863474217513188,No
13,82.48076306065018,142.7583230894046,172.44920825302637,164.1587530184105,2.3202372404942433,No
14,63.39178769363626,136.41977946482925,173.0076671814058,159.1880012666784,0.5384665440074314,No
15,69.84267135624727,148.06455932745607,172.819555928598,160.29835967318786,0.4163199048999954,No
16,67.9541017700856,156.1405522718184,172.13219258982105,158.07342879349792,1.0904348328510212,No
17,55.67684811721836,154.40063973324442,172.36419606617437,157.84140582170136,0.8681170453561415,No
18,108.84970613337101,167.6816956613515,174.13686311647808,155.91787722160907,3.470424530837256,No
19,103.52358410217195,161.34805056303907,174.67741332902722,155.7147264473745,1.388037787405835,No
20,133.291681418395,169.71699784753747,173.0756987153653,154.1267404547271,0.3749924616818915,No
21,142.24255925671844,160.41430563760616,169.6111592672808,147.57383691308974,1.9336913188868081,No
22,143.71542534261184,126.08942345788894,169.27296808736153,146.08073051121193,1.9940554172473426,No
23,153.18782685993912,160.04632858671656,170.09041524009643,148.64773860237185,0.3569369095803619,No
24,156.08340802277553,160.06314810581262,172.41000154432655,149.72731931868879,0.46739488434906323,No
25,156.32143577937623,160.54255133575086,174.3984505833667,150.73108684505706,0.15668367493242902,No
26,155.53920267002317,157.80996327245794,175.01900114424305,148.1244773865329,0.7446803489535871,No
27,154.21864347253077,152.90423354886013,173.7800913136439,142.80345820656734,0.48025718927265687,No
28,153.19571539662388,150.45331657851446,175.44999107465,140.4644627435386,0.6058097953315079,No
29,153.9856506968674,146.8695190334842,175.73680594556612,142.86244526296866,1.0058856842375439,No
30,155.5203918851486,150.07600703115034,176.8594893563187,151.63002433439712,0.8222362815045681,No
31,158.15940886612748,157.09933144817995,173.2656528624956,153.3983976449345,0.35233630904128443,No
32,168.2444004143373,156.92180292525438,161.23607326500328,149.88273396775006,0.5620157112007536,No
33,166.33767722049856,160.93097959194296,170.0368927713594,158.34693137553828,0.2947079715088678,No
34,164.39777797660489,159.6218574110191,162.7690295408096,162.96207490523648,0.1400209830634707,No
35,163.55833830925494,161.50634960948787,167.97034200686312,161.64749983729013,0.08750615540143872,No
36,163.53897590108906,162.654631233694,170.3896852602079,164.37632389290414,0.0648980869842976,No
37,163.222283450679,166.08523420249537,171.06696484631905,163.58228003260857,1.094996859064562,No
38,160.6830002985956,162.89139474202642,167.8388306903529,160.11213292387467,0.18644991222229335,No
39,162.15185866134462,161.65416104056027,166.44139353191707,157.90858558215658,0.11000707117174553,No
40,163.425271092423,160.40083262561564,156.06862976250224,149.0152187558368,0.15402564618351164,No
41,161.09253327103877,155.73913232067198,45.94779211231647,61.53608990100184,0.612894016203574,No
42,159.36453451154165,156.4628418013373,73.82459598602381,76.32823556264402,0.4592059892646743,No
43,155.51419547300836,147.2603507052769,79.86786170950828,49.57705795566003,0.2996366900379292,No
44,147.76913337445782,140.54464712866206,52.21153906377008,54.31869997389595,0.8321530000834546,No
45,153.99148106038177,133.4857523882604,46.05509234536667,50.106809193812026,0.38859259845350785,No
46,87.6723085001035,130.70836658824493,148.01086254177602,113.28245478696425,0.6946371829503256,No
47,131.77297409983663,115.90583593122783,156.28528099938333,133.13058928147592,0.5527969229103186,No
48,155.3721248412206,140.784445938572,152.04206390273117,141.40795811481033,0.8102553462457303,No
49,158.75878881483106,112.361426003026,152.07570800777506,158.20512139577437,0.5644806319125893,No
