Frame,Left Arm Angle,Right Arm Angle,Left Leg Angle,Right Leg Angle,CoM Velocity,Move Successful
0,154.4020605195675,100.28150836636438,150.2465605975315,174.43175453284013,0.0,Yes
1,93.74162501162124,67.52311995719458,153.15755369799075,176.86668539238184,2.5911297840027205,Yes
2,84.00234796650399,80.88892768739409,150.8006647521272,177.53722696402272,1.5794759761027433,Yes
3,91.21605515032988,81.53780293757794,149.03289578062575,177.7082427514962,0.0466744034240821,Yes
4,79.69608770412543,73.45471095815314,147.2223250404757,177.50204485021425,0.7657882036873184,Yes
5,87.57315626887092,70.14849790245923,147.939725295532,177.94386601994438,0.5676785770617713,Yes
6,80.29578768098574,68.29691816762514,148.66304803710636,177.8332935118173,0.0523903488670163,Yes
7,77.54231044651493,78.31257926677631,150.9270344167767,177.66638604106893,0.7552058555116792,Yes
8,82.6622082301613,73.08696793207939,151.0809953839146,177.00510205915324,0.419346658908485,Yes
9,91.8643262565142,67.65750427603935,150.0527125289764,176.78504783212549,0.6440741258383366,Yes
10,84.9750625389968,67.17328706130465,151.31447227642408,176.51102141670077,0.1443482777276703,Yes
11,69.54198340911123,66.63290417480329,152.3077358425774,175.17318032357238,0.3676966843986161,Yes
12,79.71317637042942,65.21135237423788,150.51870746192373,173.69155838615956,0.1936777780737539,Yes
13,128.16082112386283,67.51336564908783,149.26816772482638,173.95142267303436,1.428714911345723,Yes
14,142.1775872370332,89.9445987289136,148.03982241090793,174.5748707183233,0.6312889888778517,Yes
15,137.86741718811598,90.01109597307419,149.54412090208214,175.35034297262115,0.2758318026250608,Yes
16,144.1050283103265,110.48992897564816,150.29400988529048,175.6136615421561,0.1295504960178067,Yes
17,150.78221347274038,139.3985426776061,150.0130902095696,175.50521432952073,1.891914833369548,Yes
18,144.68447444823562,135.67826238147836,147.00760886080798,173.42169140317588,0.190165976158833,Yes
19,135.4323035799079,136.06680265570128,151.22046030679547,174.069453465406,0.3900034087438251,Yes
20,138.94528444495293,141.17522583665053,148.96782676905804,172.1841071444373,0.2034838808518077,Yes
21,137.53878442067673,145.5172299670266,147.1580614206509,171.8650072947776,0.3197746657964219,Yes
22,141.16905653284402,150.540591743567,146.7563307687413,170.5208273179906,0.2294523387174099,Yes
23,147.14041632965092,149.8210468109238,145.13639576442017,167.96722546208133,1.1022601611154654,Yes
24,149.91972615107872,148.40528119037572,145.153789861641,168.12846198713146,0.9321791271976156,Yes
25,150.2246284729912,149.27924301530234,145.565561242107,168.85850475751553,0.2469504442963651,Yes
26,153.3546027875959,151.27163834709265,145.15759190384657,168.35263711733964,0.8886703471093081,Yes
27,151.36439338443114,148.3640477745234,146.57065043597729,167.83401701197553,0.4154922436386027,Yes
28,150.5128608875392,146.92692816986556,143.8838312083313,169.1985962992981,0.1083227350483347,Yes
29,151.62149691157268,145.6623507033827,144.5055588440465,169.8897636181312,0.2999087321049615,Yes
30,150.17922525608998,145.0541561796708,144.0592361455178,167.7577266245241,0.2192408562862488,Yes
31,144.82681520862627,142.0644275581864,143.14896649825988,168.21899484784825,0.1817561330597479,Yes
32,145.3059175072395,143.15872487578713,144.20470920660756,169.90196446650876,0.2887128164148964,Yes
33,144.44157751273912,145.32216907613105,143.59264812744772,168.6582412977819,0.150396477438196,Yes
34,140.75556234120685,142.79137012278437,143.56747914511809,168.2697703142009,0.1847295939946607,Yes
35,141.79039015908234,141.55700585873788,143.32199165743486,167.13877515997115,0.2075400521717182,Yes
36,140.42659406972297,139.71735992223512,139.20016892012111,162.20838617210416,0.2672803447390217,Yes
37,140.21842514708388,137.2390595085964,137.32536503456708,161.92784758615275,0.1726365316576103,Yes
38,137.3553587612506,135.21435152044327,135.48146444582537,161.17952231734273,0.2449490172819644,Yes
39,136.09449425997462,132.11759455289604,137.02484964522455,164.61563331375837,0.4652135710873441,Yes
40,143.16423227518604,134.86778985664648,138.2191984948964,163.1584784925576,0.3564239972214822,Yes
41,138.86035244947584,132.54453425925198,139.73843779445428,161.36969431708695,0.3286932682072214,Yes
42,138.89050476309026,134.52774354374432,139.22625860675095,158.7331328587192,0.3177779114651129,Yes
43,139.95207340273694,128.28048238671764,131.5760400569237,145.98764019995772,0.8121086764939808,Yes
44,131.07620909610097,120.8196563979047,140.4233325245659,154.57394833844782,0.3732965592508685,Yes
45,100.40485478085137,109.46205318245546,147.81581419971053,168.7914247025847,0.6880812583429946,Yes
46,96.14478045571198,118.84550980647084,147.8212480385255,169.23275722657482,1.5307275472406132,Yes
47,55.46235355891077,92.17070384204509,150.219580302823,172.96490197529997,0.5249186844373227,Yes
48,75.10307033175907,39.413277171600214,148.65859873154344,173.57374679672836,0.6403284998222711,Yes
49,91.47681621641492,41.263298810772014,152.42409796455337,174.7683449863768,0.6148518738519688,Yes
50,111.72053402760508,49.34587932404716,151.61414907730878,173.3778256934406,0.4872241823525264,Yes
